Customer ID,TotalSales,TotalQuantity,TotalOrders,NumberOfProducts,CustomerSegment
15844.0,130.74,134,1,11,Low Value
15845.0,4426.28,2128,11,130,Medium Value
15846.0,107.01,79,1,27,Low Value
15847.0,822.57,643,5,39,Low Value
15848.0,137.99,45,1,34,Low Value
15850.0,1006.75,1334,6,271,Medium Value
15851.0,109.73,67,1,8,Low Value
15852.0,257.26,60,3,31,Low Value
15853.0,110.8,135,1,29,Low Value
15854.0,5578.28,1691,21,170,High Value
15855.0,1052.72,712,6,72,Medium Value
15856.0,32275.95,19550,52,399,High Value
15857.0,570.48,584,2,21,Low Value
15858.0,3552.41,2715,13,287,Medium Value
15859.0,438.46,174,1,22,Low Value
15860.0,2361.3,1259,17,252,Medium Value
15861.0,4369.2,3837,12,482,Medium Value
15862.0,2512.29,1520,13,421,Medium Value
15863.0,355.1,162,5,74,Low Value
15864.0,2180.76,1486,7,18,Medium Value
15865.0,2241.42,1141,5,119,Medium Value
15866.0,211.89,124,1,43,Low Value
15867.0,8923.3,5067,31,574,High Value
15868.0,94.53,57,1,4,Low Value
15869.0,321.11,273,3,29,Low Value
15870.0,857.46,504,4,127,Low Value
15871.0,33.1,5,1,5,Low Value
15872.0,729.25,467,4,163,Low Value
15873.0,313.92,1152,4,3,Low Value
15874.0,11284.76,5102,21,267,High Value
15875.0,108.52,74,1,18,Low Value
15876.0,1449.14,886,2,11,Medium Value
15877.0,490.33,368,2,122,Low Value
15878.0,330.77,243,2,47,Low Value
15879.0,1137.8,639,4,172,Medium Value
15880.0,329.03,202,1,95,Low Value
15881.0,501.39,260,5,26,Low Value
15882.0,1124.66,650,8,50,Medium Value
15883.0,396.48,223,2,42,Low Value
15884.0,244.6,152,2,14,Low Value
15885.0,1951.82,622,15,83,Medium Value
15886.0,1052.87,667,4,58,Medium Value
15887.0,1027.15,605,3,27,Medium Value
15888.0,429.16,139,3,33,Low Value
15889.0,1427.6,800,8,257,Medium Value
15890.0,535.65,119,5,10,Low Value
15891.0,511.68,418,1,60,Low Value
15892.0,128.2,46,1,38,Low Value
15893.0,305.28,288,1,1,Low Value
15894.0,258.25,164,2,35,Low Value
15895.0,179.17,94,1,11,Low Value
15897.0,208.59,223,2,17,Low Value
15898.0,4996.45,2160,25,294,Medium Value
15899.0,56.25,39,1,4,Low Value
15900.0,886.57,656,4,100,Low Value
15901.0,687.72,695,7,146,Low Value
15902.0,145.01,124,1,18,Low Value
15903.0,8939.84,3926,12,59,High Value
15904.0,164.68,84,1,30,Low Value
15905.0,114.69,82,1,22,Low Value
15906.0,2530.19,749,10,145,Medium Value
15907.0,882.72,478,3,176,Low Value
15908.0,758.62,173,2,37,Low Value
15909.0,191.94,98,1,7,Low Value
15910.0,2661.17,2158,15,400,Medium Value
15911.0,1700.24,810,8,163,Medium Value
15912.0,1074.7,759,9,83,Medium Value
15913.0,6.3,3,1,1,Low Value
15914.0,205.99,149,2,13,Low Value
15915.0,364.45,414,1,105,Low Value
15916.0,3145.24,1618,13,232,Medium Value
15917.0,530.17,248,5,128,Low Value
15918.0,582.88,240,3,49,Low Value
15919.0,525.69,385,2,104,Low Value
15920.0,569.14,238,9,93,Low Value
15921.0,775.26,335,4,69,Low Value
15922.0,369.5,138,1,11,Low Value
15923.0,127.08,122,1,21,Low Value
15924.0,102.82,103,1,14,Low Value
15925.0,207.15,93,1,12,Low Value
15926.0,134.44,155,1,7,Low Value
15927.0,106.54,66,1,13,Low Value
15928.0,293.53,164,1,11,Low Value
15929.0,594.0,120,1,1,Low Value
15930.0,426.63,139,1,21,Low Value
15931.0,239.9,118,1,14,Low Value
15932.0,2495.87,2325,8,92,Medium Value
15933.0,1107.46,885,3,63,Medium Value
15934.0,2190.66,2166,2,29,Medium Value
15935.0,416.86,115,2,12,Low Value
15936.0,282.79,211,2,16,Low Value
15937.0,145.35,73,1,7,Low Value
15938.0,734.81,449,9,28,Low Value
15939.0,9060.39,6260,16,53,High Value
15940.0,35.8,4,1,1,Low Value
15941.0,405.0,60,1,6,Low Value
15942.0,337.44,232,1,14,Low Value
15943.0,271.29,183,2,12,Low Value
15944.0,2164.24,859,4,26,Medium Value
15945.0,646.27,345,4,24,Low Value
15946.0,2304.18,1614,3,25,Medium Value
15947.0,1708.24,898,1,29,Medium Value
15948.0,1509.09,852,3,63,Medium Value
15949.0,364.72,284,2,12,Low Value
15950.0,7120.91,3354,10,249,High Value
15951.0,1013.17,420,3,46,Medium Value
15952.0,781.91,391,4,66,Low Value
15953.0,3440.34,1741,18,102,Medium Value
15954.0,190.75,119,1,20,Low Value
15955.0,8085.98,3967,22,222,High Value
15956.0,617.6,278,2,18,Low Value
15957.0,921.25,453,3,122,Low Value
15958.0,462.12,154,4,50,Low Value
15959.0,542.89,269,3,58,Low Value
15960.0,410.95,258,4,24,Low Value
15961.0,451.29,154,1,42,Low Value
15962.0,289.48,228,1,43,Low Value
15963.0,470.76,298,2,26,Low Value
15964.0,269.21,93,1,20,Low Value
15965.0,2771.94,1313,13,206,Medium Value
15966.0,426.53,275,1,27,Low Value
15967.0,2966.0,1183,12,322,Medium Value
15968.0,404.55,247,1,69,Low Value
15969.0,1127.05,223,5,31,Medium Value
15970.0,1017.32,498,2,23,Medium Value
15971.0,5902.83,2251,18,13,High Value
15972.0,1769.33,468,5,104,Medium Value
15973.0,680.62,195,3,8,Low Value
15974.0,3442.15,2262,7,141,Medium Value
15975.0,371.01,243,1,24,Low Value
15976.0,1694.41,1053,6,270,Medium Value
15977.0,1054.73,1016,2,48,Medium Value
15978.0,3279.42,2444,3,109,Medium Value
15979.0,329.22,450,1,22,Low Value
15980.0,6543.68,4822,7,101,High Value
15981.0,9362.77,4827,21,160,High Value
15982.0,324.51,131,1,45,Low Value
15983.0,3110.37,1872,8,138,Medium Value
15984.0,8393.02,5730,30,467,High Value
15985.0,2715.28,2750,7,53,Medium Value
15986.0,354.42,368,2,25,Low Value
15987.0,1535.99,1599,8,143,Medium Value
15988.0,738.89,476,3,114,Low Value
15989.0,368.31,169,2,81,Low Value
15990.0,1997.75,1086,7,123,Medium Value
15991.0,150.55,41,1,6,Low Value
15992.0,896.6,514,3,53,Low Value
15993.0,2777.67,2037,7,335,Medium Value
15994.0,1175.68,462,3,93,Medium Value
15995.0,694.54,352,1,108,Low Value
15996.0,1386.4,643,7,140,Medium Value
15998.0,8274.14,5350,16,736,High Value
15999.0,20.4,24,1,1,Low Value
16000.0,12393.7,5110,3,9,High Value
16001.0,583.39,337,1,29,Low Value
16002.0,169.21,70,1,42,Low Value
16003.0,5613.83,2210,10,162,High Value
16004.0,2146.39,1076,5,66,Medium Value
16005.0,2365.49,1269,10,321,Medium Value
16006.0,332.82,205,2,75,Low Value
16007.0,3053.06,2631,7,347,Medium Value
16008.0,5339.13,3237,15,70,High Value
16009.0,972.11,366,4,68,Low Value
16010.0,1694.86,919,11,122,Medium Value
16011.0,5601.01,3323,29,191,High Value
16012.0,2978.59,1760,5,209,Medium Value
16013.0,56078.44,25520,84,55,High Value
16014.0,1100.28,462,5,220,Medium Value
16015.0,704.55,907,3,146,Low Value
16016.0,2083.4,881,11,182,Medium Value
16017.0,1545.58,635,5,100,Medium Value
16018.0,698.13,503,4,49,Low Value
16019.0,17329.16,6959,28,257,High Value
16020.0,851.01,487,3,42,Low Value
16021.0,487.03,276,2,117,Low Value
16022.0,602.63,255,1,68,Low Value
16023.0,719.81,358,3,90,Low Value
16024.0,483.99,504,3,78,Low Value
16025.0,439.66,338,1,28,Low Value
16026.0,236.09,243,1,30,Low Value
16027.0,2048.36,2099,15,20,Medium Value
16028.0,82.2,18,1,5,Low Value
16029.0,117763.62,54450,107,60,High Value
16030.0,331.24,283,1,28,Low Value
16031.0,547.9,421,2,91,Low Value
16032.0,1965.72,1467,6,130,Medium Value
16033.0,10608.81,4200,27,608,High Value
16034.0,911.32,585,6,43,Low Value
16035.0,217.73,33,1,21,Low Value
16036.0,2556.84,1369,4,121,Medium Value
16037.0,1509.34,766,5,64,Medium Value
16038.0,471.78,244,3,24,Low Value
16039.0,456.4,409,2,29,Low Value
16040.0,2416.9,1185,7,98,Medium Value
16041.0,3166.4,1584,3,6,Medium Value
16042.0,2245.32,1430,8,88,Medium Value
16043.0,1856.59,1011,8,57,Medium Value
16044.0,340.84,170,1,19,Low Value
16045.0,3434.93,2108,8,114,Medium Value
16046.0,235.78,248,1,22,Low Value
16047.0,107.14,1,1,1,Low Value
16048.0,818.79,425,4,30,Low Value
16049.0,1852.15,1132,6,385,Medium Value
16050.0,300.7,388,3,19,Low Value
16051.0,188.44,80,1,12,Low Value
16052.0,362.06,282,1,34,Low Value
16053.0,3634.84,3067,6,177,Medium Value
16054.0,2111.88,791,4,113,Medium Value
16055.0,134.8,22,1,8,Low Value
16056.0,650.75,345,1,66,Low Value
16057.0,3854.85,1691,10,189,Medium Value
16058.0,62.7,18,1,2,Low Value
16059.0,3053.57,1431,12,236,Medium Value
16060.0,541.95,243,3,22,Low Value
16061.0,89.65,19,1,3,Low Value
16062.0,2863.45,2035,8,136,Medium Value
16063.0,335.32,262,1,23,Low Value
16064.0,109.31,55,1,17,Low Value
16065.0,1992.13,1207,8,215,Medium Value
16066.0,1521.04,935,5,77,Medium Value
16067.0,3269.11,1236,3,61,Medium Value
16068.0,115.73,48,1,34,Low Value
16069.0,457.7,138,1,25,Low Value
16070.0,852.15,457,2,32,Low Value
16071.0,1076.8,697,4,64,Medium Value
16072.0,4180.09,1580,4,423,Medium Value
16073.0,122.4,48,1,1,Low Value
16074.0,252.5,38,1,23,Low Value
16075.0,736.93,271,2,41,Low Value
16076.0,2234.73,1435,10,71,Medium Value
16077.0,2300.4,840,1,8,Medium Value
16078.0,362.99,200,2,39,Low Value
16079.0,1352.0,864,3,18,Medium Value
16080.0,602.56,298,4,29,Low Value
16081.0,4278.96,2177,8,241,Medium Value
16082.0,106.75,39,1,16,Low Value
16083.0,2351.42,1514,4,63,Medium Value
16084.0,436.18,216,1,38,Low Value
16085.0,2341.03,1382,12,260,Medium Value
16086.0,2687.73,1450,10,68,Medium Value
16087.0,1739.92,664,5,6,Medium Value
16088.0,1437.43,373,2,3,Medium Value
16089.0,263.49,119,2,42,Low Value
16090.0,180.56,58,1,18,Low Value
16091.0,315.06,154,2,16,Low Value
16092.0,1587.94,1188,6,61,Medium Value
16093.0,17.0,20,1,1,Low Value
16094.0,3695.56,2020,11,105,Medium Value
16095.0,447.05,265,1,30,Low Value
16096.0,1584.97,700,4,59,Medium Value
16097.0,185.05,87,1,10,Low Value
16098.0,4010.7,2008,14,86,Medium Value
16099.0,1573.2,960,7,45,Medium Value
16100.0,582.64,438,1,37,Low Value
16101.0,3229.16,1844,4,157,Medium Value
16102.0,1842.14,942,3,41,Medium Value
16103.0,6191.71,2639,22,119,High Value
16104.0,2774.46,1047,9,192,Medium Value
16105.0,2386.19,2125,5,92,Medium Value
16106.0,108.38,74,1,6,Low Value
16107.0,3204.16,1176,7,16,Medium Value
16108.0,2235.92,1473,4,127,Medium Value
16109.0,939.48,1092,3,30,Low Value
16110.0,1781.59,880,4,345,Medium Value
16111.0,549.33,233,1,72,Low Value
16112.0,195.74,574,4,15,Low Value
16113.0,161.38,176,1,30,Low Value
16114.0,135.75,43,1,8,Low Value
16115.0,2553.8,1589,12,244,Medium Value
16116.0,612.78,248,1,34,Low Value
16117.0,654.4,321,3,65,Low Value
16118.0,4376.25,2851,1,41,Medium Value
16119.0,1720.81,811,8,37,Medium Value
16120.0,2967.51,2161,6,84,Medium Value
16121.0,1450.04,879,5,265,Medium Value
16122.0,895.62,1280,6,27,Low Value
16123.0,307.78,170,1,16,Low Value
16124.0,1772.49,797,4,65,Medium Value
16125.0,4292.35,1819,14,181,Medium Value
16126.0,14644.6,6140,15,149,High Value
16127.0,801.31,391,2,75,Low Value
16128.0,3801.05,2445,11,155,Medium Value
16129.0,1396.05,1261,3,92,Medium Value
16130.0,987.48,296,4,53,Low Value
16131.0,9957.42,4768,12,139,High Value
16132.0,664.2,280,2,14,Low Value
16133.0,22992.26,13653,56,307,High Value
16134.0,2145.34,1637,5,88,Medium Value
16135.0,819.45,395,2,35,Low Value
16136.0,946.8,674,4,44,Low Value
16137.0,422.7,210,1,28,Low Value
16138.0,910.35,774,3,35,Low Value
16139.0,1111.15,602,5,47,Medium Value
16140.0,1433.46,1272,3,51,Medium Value
16141.0,955.94,410,2,50,Low Value
16142.0,535.34,422,1,37,Low Value
16143.0,4555.08,1866,12,117,Medium Value
16144.0,175.2,16,1,1,Low Value
16145.0,6805.44,5270,19,221,High Value
16146.0,946.38,544,4,34,Low Value
16147.0,2398.91,1395,5,115,Medium Value
16148.0,386.62,250,2,9,Low Value
16149.0,422.22,598,3,30,Low Value
16150.0,4002.17,1990,10,144,Medium Value
16152.0,1829.04,642,1,29,Medium Value
16153.0,5133.49,3693,11,173,High Value
16155.0,796.9,495,5,45,Low Value
16156.0,6188.18,3205,20,201,High Value
16157.0,656.69,347,3,12,Low Value
16158.0,628.32,182,9,29,Low Value
16159.0,1232.79,635,4,39,Medium Value
16160.0,1025.44,1162,2,20,Medium Value
16161.0,12580.06,6255,43,475,High Value
16162.0,37.4,4,1,2,Low Value
16163.0,2407.98,676,6,59,Medium Value
16164.0,822.48,433,3,27,Low Value
16165.0,79.9,2,1,1,Low Value
16166.0,435.83,173,2,20,Low Value
16167.0,1386.12,1494,5,52,Medium Value
16168.0,10360.67,4975,66,132,High Value
16169.0,1822.97,1325,4,71,Medium Value
16170.0,6869.0,6056,20,267,High Value
16171.0,73.2,24,1,3,Low Value
16172.0,1884.55,1419,8,81,Medium Value
16173.0,1418.32,575,6,70,Medium Value
16174.0,2246.75,1431,7,30,Medium Value
16175.0,1836.44,932,7,59,Medium Value
16176.0,2052.69,952,4,56,Medium Value
16177.0,2247.31,1021,8,80,Medium Value
16178.0,612.6,304,2,24,Low Value
16179.0,215.83,99,1,11,Low Value
16180.0,16249.87,9813,13,182,High Value
16181.0,305.54,152,1,11,Low Value
16182.0,9971.65,5887,9,24,High Value
16183.0,1077.81,351,4,32,Medium Value
16184.0,1158.79,561,6,26,Medium Value
16185.0,644.72,321,3,40,Low Value
16186.0,8718.43,6594,26,183,High Value
16187.0,6911.44,5048,15,160,High Value
16188.0,1087.66,838,5,72,Medium Value
16189.0,215.48,134,2,9,Low Value
16190.0,2723.55,1231,8,92,Medium Value
16191.0,15677.82,9348,24,114,High Value
16192.0,351.3,208,1,11,Low Value
16193.0,630.43,379,2,38,Low Value
16194.0,308.6,140,1,8,Low Value
16195.0,323.25,123,1,16,Low Value
16196.0,93.3,26,1,4,Low Value
16197.0,2016.71,1420,9,52,Medium Value
16198.0,1030.04,384,2,32,Medium Value
16199.0,942.75,321,7,2,Low Value
16200.0,5608.1,3068,12,373,High Value
16201.0,2112.12,1421,5,86,Medium Value
16202.0,2501.99,1307,9,108,Medium Value
16203.0,943.84,537,6,56,Low Value
16204.0,918.71,671,3,85,Low Value
16205.0,1820.11,1452,7,151,Medium Value
16206.0,2589.87,1379,13,188,Medium Value
16207.0,394.38,140,1,19,Low Value
16208.0,3440.45,1541,10,181,Medium Value
16209.0,4146.78,1895,9,52,Medium Value
16210.0,33750.97,12397,35,154,High Value
16211.0,1090.59,519,3,36,Medium Value
16212.0,1293.71,571,4,74,Medium Value
16213.0,159.0,48,1,6,Low Value
16214.0,2038.25,1308,4,87,Medium Value
16215.0,242.35,104,1,14,Low Value
16216.0,914.93,254,1,37,Low Value
16217.0,304.25,91,2,13,Low Value
16218.0,3968.67,2799,13,86,Medium Value
16219.0,40.8,48,1,1,Low Value
16221.0,2019.92,1449,9,177,Medium Value
16222.0,1272.05,463,2,134,Medium Value
16223.0,1087.05,643,2,101,Medium Value
16224.0,1616.54,1555,5,107,Medium Value
16225.0,2859.31,1281,15,195,Medium Value
16226.0,672.17,521,5,23,Low Value
16227.0,1027.22,436,3,28,Medium Value
16228.0,885.71,555,3,45,Low Value
16229.0,2867.86,1292,6,152,Medium Value
16230.0,542.03,365,2,32,Low Value
16231.0,1074.47,563,4,71,Medium Value
16232.0,2712.97,1849,7,61,Medium Value
16233.0,1818.31,677,9,50,Medium Value
16234.0,333.18,170,3,13,Low Value
16235.0,2053.71,788,9,80,Medium Value
16236.0,432.2,184,1,20,Low Value
16237.0,136.65,57,1,7,Low Value
16238.0,63.66,85,1,6,Low Value
16239.0,1492.2,692,6,24,Medium Value
16240.0,3718.8,1641,2,126,Medium Value
16241.0,3992.86,2258,16,508,Medium Value
16242.0,7404.65,3921,14,367,High Value
16243.0,409.1,110,2,49,Low Value
16244.0,1522.75,855,2,88,Medium Value
16245.0,1413.66,1014,3,80,Medium Value
16246.0,821.35,336,2,79,Low Value
16247.0,114.56,182,1,16,Low Value
16248.0,152.94,78,1,7,Low Value
16249.0,1800.07,950,5,67,Medium Value
16250.0,565.24,268,3,29,Low Value
16251.0,128.31,44,1,20,Low Value
16252.0,295.09,158,1,21,Low Value
16253.0,7272.2,6030,7,222,High Value
16254.0,967.44,543,3,65,Low Value
16255.0,4530.0,2876,15,246,Medium Value
16256.0,1629.37,1590,3,28,Medium Value
16257.0,46.95,2,1,2,Low Value
16258.0,11942.52,7200,15,256,High Value
16259.0,340.94,143,3,76,Low Value
16260.0,1035.45,311,1,18,Medium Value
16261.0,1041.16,454,6,116,Medium Value
16262.0,755.15,446,1,46,Low Value
16263.0,348.16,197,1,19,Low Value
16264.0,823.53,616,2,62,Low Value
16265.0,6935.17,3214,12,195,High Value
16266.0,1757.95,791,14,75,Medium Value
16267.0,186.66,198,1,7,Low Value
16268.0,667.65,533,2,45,Low Value
16269.0,717.57,579,1,53,Low Value
16270.0,1141.24,688,1,54,Medium Value
16271.0,3397.82,2359,10,184,Medium Value
16272.0,411.7,224,1,25,Low Value
16273.0,318.34,40,2,15,Low Value
16274.0,351.75,153,1,64,Low Value
16275.0,2151.11,1268,3,107,Medium Value
16276.0,2629.39,1467,3,20,Medium Value
16277.0,188.69,33,1,23,Low Value
16278.0,1117.84,342,3,50,Medium Value
16279.0,5698.28,3683,9,254,High Value
16280.0,238.05,101,1,16,Low Value
16281.0,3424.02,1570,3,29,Medium Value
16282.0,1307.58,790,3,31,Medium Value
16283.0,4350.32,2867,8,397,Medium Value
16284.0,1018.48,674,3,110,Medium Value
16285.0,176.9,60,1,31,Low Value
16286.0,328.95,101,2,17,Low Value
16287.0,1006.98,1426,5,19,Medium Value
16288.0,129.85,19,1,7,Low Value
16289.0,136.31,97,1,21,Low Value
16290.0,1957.7,957,4,85,Medium Value
16291.0,117.72,1,1,1,Low Value
16292.0,1253.76,688,5,52,Medium Value
16293.0,4279.2,1833,15,170,Medium Value
16294.0,126.05,54,1,8,Low Value
16295.0,1328.55,841,4,70,Medium Value
16296.0,1313.67,645,4,56,Medium Value
16297.0,301.9,206,1,20,Low Value
16298.0,1085.7,308,7,32,Medium Value
16299.0,193.65,107,1,12,Low Value
16300.0,1367.32,643,3,193,Medium Value
16301.0,107.33,41,1,6,Low Value
16302.0,233.22,158,1,11,Low Value
16303.0,7928.27,3859,7,161,High Value
16304.0,381.66,228,1,25,Low Value
16305.0,361.22,256,1,22,Low Value
16306.0,1124.72,712,7,55,Medium Value
16307.0,1194.92,1123,3,70,Medium Value
16308.0,5120.0,16000,7,1,High Value
16309.0,706.57,467,2,39,Low Value
16310.0,460.08,270,2,26,Low Value
16311.0,616.26,394,2,35,Low Value
16312.0,171.15,53,1,10,Low Value
16313.0,274.15,165,2,16,Low Value
16314.0,1491.4,636,3,58,Medium Value
16315.0,402.71,143,2,21,Low Value
16316.0,5744.91,3057,13,197,High Value
16317.0,2192.51,1236,5,104,Medium Value
16318.0,328.15,199,1,19,Low Value
16319.0,404.4,72,1,3,Low Value
16320.0,5628.99,3319,6,194,High Value
16321.0,604.55,259,7,16,Low Value
16322.0,326.75,231,2,28,Low Value
16323.0,353.66,146,2,4,Low Value
16324.0,408.59,270,3,100,Low Value
16325.0,3597.5,2464,12,104,Medium Value
16326.0,4721.25,1083,24,256,Medium Value
16327.0,10159.64,8124,16,311,High Value
16328.0,310.83,141,1,16,Low Value
16329.0,1664.92,797,4,83,Medium Value
16330.0,625.38,326,7,107,Low Value
16331.0,2037.7,756,6,33,Medium Value
16332.0,2000.01,1128,11,159,Medium Value
16333.0,26626.8,32184,22,9,High Value
16334.0,263.73,206,1,52,Low Value
16335.0,2753.52,1004,7,199,Medium Value
16336.0,3517.69,1473,4,64,Medium Value
16337.0,151.05,87,1,10,Low Value
16338.0,214.8,94,1,11,Low Value
16339.0,94.05,21,1,17,Low Value
16340.0,1496.24,1319,3,280,Medium Value
16341.0,3850.79,3022,7,111,Medium Value
16342.0,322.41,157,4,10,Low Value
16343.0,614.12,345,3,54,Low Value
16344.0,842.42,706,4,43,Low Value
16345.0,1178.79,611,2,96,Medium Value
16346.0,224.51,289,1,15,Low Value
16347.0,3442.96,1715,11,216,Medium Value
16348.0,1744.42,1164,8,181,Medium Value
16349.0,53.5,9,1,9,Low Value
16350.0,2253.89,1077,9,73,Medium Value
16351.0,3330.03,2165,13,127,Medium Value
16352.0,494.44,300,2,28,Low Value
16353.0,9795.46,3483,38,79,High Value
16354.0,1119.46,592,5,117,Medium Value
16355.0,416.35,179,1,47,Low Value
16356.0,415.87,190,6,27,Low Value
16357.0,868.37,389,4,43,Low Value
16358.0,2919.65,2065,5,119,Medium Value
16359.0,2697.75,1764,16,78,Medium Value
16360.0,3450.41,2110,6,365,Medium Value
16361.0,891.21,418,4,87,Low Value
16362.0,922.16,467,6,69,Low Value
16363.0,109.36,52,1,5,Low Value
16364.0,705.79,279,2,48,Low Value
16365.0,3167.34,1034,15,99,Medium Value
16366.0,1548.13,882,4,74,Medium Value
16367.0,1350.48,1103,3,196,Medium Value
16368.0,621.44,307,3,74,Low Value
16369.0,2656.56,1589,7,116,Medium Value
16370.0,1301.91,640,4,143,Medium Value
16371.0,157.2,108,1,11,Low Value
16372.0,1290.31,722,5,270,Medium Value
16373.0,309.49,119,2,25,Low Value
16374.0,1723.4,771,5,280,Medium Value
16375.0,104.0,74,2,11,Low Value
16376.0,974.96,691,2,104,Low Value
16377.0,1308.48,2928,2,6,Medium Value
16378.0,362.95,267,3,22,Low Value
16379.0,2157.4,1410,4,87,Medium Value
16380.0,1743.15,1428,1,28,Medium Value
16381.0,247.85,108,2,60,Low Value
16382.0,353.1,167,2,43,Low Value
16383.0,2896.69,1596,7,248,Medium Value
16384.0,1358.95,861,4,80,Medium Value
16385.0,881.35,476,5,97,Low Value
16386.0,1068.16,700,3,129,Medium Value
16387.0,882.46,448,5,70,Low Value
16388.0,186.05,83,1,13,Low Value
16389.0,1382.07,1242,4,33,Medium Value
16390.0,467.5,122,3,16,Low Value
16391.0,1052.26,715,4,263,Medium Value
16392.0,756.7,604,3,128,Low Value
16393.0,5297.77,3001,23,328,High Value
16394.0,1555.34,2604,5,62,Medium Value
16395.0,3518.41,2901,14,427,Medium Value
16396.0,137.8,80,1,8,Low Value
16397.0,123.13,43,1,9,Low Value
16398.0,1705.8,758,2,76,Medium Value
16399.0,630.22,452,3,97,Low Value
16400.0,3059.85,2066,9,215,Medium Value
16401.0,6849.15,6035,23,130,High Value
16402.0,293.45,146,2,55,Low Value
16403.0,177.5,114,1,10,Low Value
16404.0,443.05,157,1,23,Low Value
16405.0,167.25,187,2,3,Low Value
16406.0,528.36,257,3,136,Low Value
16407.0,2761.65,1448,14,121,Medium Value
16408.0,231.93,227,1,45,Low Value
16409.0,5652.74,3664,12,359,High Value
16410.0,130.32,348,1,5,Low Value
16411.0,756.39,461,4,139,Low Value
16412.0,593.19,288,5,86,Low Value
16413.0,522.03,283,2,55,Low Value
16414.0,551.21,201,5,60,Low Value
16415.0,696.76,508,3,121,Low Value
16416.0,2957.88,2198,9,146,Medium Value
16417.0,35.7,6,1,1,Low Value
16418.0,1028.74,564,5,121,Medium Value
16419.0,1463.7,701,8,62,Medium Value
16420.0,75.0,120,1,2,Low Value
16421.0,526.27,123,3,35,Low Value
16422.0,61920.87,64225,109,127,High Value
16423.0,346.12,230,1,18,Low Value
16424.0,443.06,212,2,11,Low Value
16425.0,302.7,199,1,21,Low Value
16426.0,1863.76,1215,10,211,Medium Value
16427.0,241.06,156,2,8,Low Value
16428.0,638.49,575,3,121,Low Value
16429.0,284.55,9,1,2,Low Value
16430.0,1117.94,307,7,20,Medium Value
16431.0,623.28,442,3,51,Low Value
16432.0,287.4,276,1,8,Low Value
16433.0,384.52,214,2,33,Low Value
16434.0,2673.69,1310,12,128,Medium Value
16435.0,1003.07,608,3,118,Medium Value
16436.0,319.14,227,3,37,Low Value
16437.0,301.25,197,2,17,Low Value
